YEAR,MO,DY,HR,IT,IT clear,IT EXT,HREL
2021,5,19,2,0,0,0,4.7
2021,5,19,3,0,0,0,5.13
2021,5,19,4,0,0,0,5.37
2021,5,19,5,14.91,18.25,52.73,5.49
2021,5,19,6,168.2,193.67,314.92,5.43
2021,5,19,7,430.45,425.15,591.67,4.82
2021,5,19,8,650.71,647.02,843.25,4.21
2021,5,19,9,832.98,835.35,1052.52,3.85
2021,5,19,10,904.27,975.58,1205.25,3.66
2021,5,19,11,1024.4,1054.3,1291.05,3.48
2021,5,19,12,1033.47,1078.05,1304.08,3.42
2021,5,19,13,1002.62,1021.58,1243.45,3.42
2021,5,19,14,880.15,901.65,1113.33,3.54
2021,5,19,15,721.84,730.02,922.58,3.66
2021,5,19,16,525.34,518.17,684.23,3.72
2021,5,19,17,292.68,285.83,414.35,3.85
2021,5,19,18,69.13,66.92,131.95,3.97
2021,5,19,19,0,0,0,4.15
2021,5,19,20,0,0,0,4.21
2021,5,19,21,0,0,0,4.33
2021,5,19,22,0,0,0,4.52
2021,5,19,23,0,0,0,4.7
2021,5,20,0,0,0,0,4.94
2021,5,20,1,0,0,0,5.13
2021,5,20,2,0,0,0,5.37
2021,5,20,3,0,0,0,5.49
2021,5,20,4,0,0,0,5.62
2021,5,20,5,18.61,21.35,54.02,5.74
2021,5,20,6,193.58,207.17,316.65,5.68
2021,5,20,7,444.84,439.83,592.9,5.25
2021,5,20,8,663.65,660.62,844.08,4.88
2021,5,20,9,842.86,847.15,1053.02,4.52
2021,5,20,10,968.98,985.85,1205.55,4.21
2021,5,20,11,1001.39,1062.67,1291.25,3.91
2021,5,20,12,974.29,1077.35,1304.33,3.66
2021,5,20,13,967.3,1022.3,1243.88,3.54
2021,5,20,14,792.12,903.25,1114.05,3.48
2021,5,20,15,723.53,730.92,923.7,3.48
2021,5,20,16,516.31,518.75,685.8,3.42
2021,5,20,17,287.72,285.62,416.4,3.42
2021,5,20,18,68.62,67.33,134.42,3.54
2021,5,20,19,0,0,0,3.66
2021,5,20,20,0,0,0,3.72
2021,5,20,21,0,0,0,3.91
2021,5,20,22,0,0,0,4.15
2021,5,20,23,0,0,0,4.39
2021,5,21,0,0,0,0,4.58
2021,5,21,1,0,0,0,4.82
2021,5,21,2,0,0,0,5
2021,5,21,3,0,0,0,5.19
2021,5,21,4,0,0,0,5.31
2021,5,21,5,17.61,18.67,55.25,5.49
2021,5,21,6,168.7,188.45,318.25,5.55
2021,5,21,7,356.46,413.62,594.05,5.43
2021,5,21,8,538.14,633.98,844.8,5
2021,5,21,9,778.12,822.27,1053.45,4.82
2021,5,21,10,838.6,961.88,1205.77,4.88
2021,5,21,11,864.08,1039.92,1291.42,5
2021,5,21,12,953.1,1057.2,1304.55,5.31
2021,5,21,13,789.3,1003.12,1244.3,5.8
2021,5,21,14,619.83,885.62,1114.75,6.1
2021,5,21,15,356.68,714.62,924.8,6.04
2021,5,21,16,298.92,503.77,687.35,5.8
2021,5,21,17,160.02,273.2,418.48,5.49
2021,5,21,18,43.23,62.73,136.92,5.31
2021,5,21,19,0,0,0,5.19
2021,5,21,20,0,0,0,5.13
2021,5,21,21,0,0,0,5.13
2021,5,21,22,0,0,0,5.19
2021,5,21,23,0,0,0,5.31
2021,5,22,0,0,0,0,5.49
2021,5,22,1,0,0,0,5.68
2021,5,22,2,0,0,0,5.86
2021,5,22,3,0,0,0,5.98
2021,5,22,4,0,0,0,5.98
2021,5,22,5,17.51,18.23,56.45,5.92
2021,5,22,6,190.84,190.12,319.75,5.86
2021,5,22,7,419.88,421.12,595.1,5.43
2021,5,22,8,640.79,644.1,845.48,4.76
2021,5,22,9,823.8,833.02,1053.85,4.88
2021,5,22,10,960.9,971.48,1206,5.31
2021,5,22,11,1019.73,1050.67,1291.58,5.49
2021,5,22,12,1024.16,1071.05,1304.77,5.8
2021,5,22,13,991.54,1015.77,1244.7,6.1
2021,5,22,14,877.95,898.4,1115.48,6.35
2021,5,22,15,718.77,727.33,925.9,6.41
2021,5,22,16,521.63,515.23,688.92,6.41
2021,5,22,17,291.25,284.2,420.5,6.35
2021,5,22,18,70.84,68.42,139.4,6.29
2021,5,22,19,0,0,0,6.41
2021,5,22,20,0,0,0,6.65
2021,5,22,21,0,0,0,6.9
2021,5,22,22,0,0,0,7.08
2021,5,22,23,0,0,0,7.2
2021,5,23,0,0,0,0,7.26
2021,5,23,1,0,0,0,7.26
2021,5,23,2,0,0,0,7.2
2021,5,23,3,0,0,0,7.14
2021,5,23,4,0,0,0,7.08
2021,5,23,5,21.02,23.9,57.6,7.02
2021,5,23,6,202.59,216.33,321.15,6.96
2021,5,23,7,458.1,452.23,596.08,6.35
2021,5,23,8,679.85,675.75,846.1,5.07
2021,5,23,9,862.91,865.02,1054.17,4.33
2021,5,23,10,995.42,1006.73,1206.17,3.91
2021,5,23,11,1053.79,1086.12,1291.73,3.6
2021,5,23,12,1047.82,1097.35,1305,3.48
2021,5,23,13,1011.45,1042.75,1245.15,3.42
2021,5,23,14,910.52,925.12,1116.2,3.42
2021,5,23,15,748.17,753.6,927.02,3.42
2021,5,23,16,544.54,541.67,690.48,3.42
2021,5,23,17,313.2,307.3,422.52,3.36
2021,5,23,18,82.36,80.1,141.9,3.36
2021,5,23,19,0,0,0,3.42
2021,5,23,20,0,0,0,3.42
2021,5,23,21,0,0,0,3.36
2021,5,23,22,0,0,0,3.3
2021,5,23,23,0,0,0,3.17
2021,5,24,0,0,0,0,3.05
2021,5,24,1,0,0,0,2.93
2021,5,24,2,0,0,0,2.87
2021,5,24,3,0,0,0,2.81
2021,5,24,4,0,0,0,2.87
2021,5,24,5,25.09,26.67,58.7,2.93
2021,5,24,6,224.08,224.88,322.45,3.11
2021,5,24,7,453.04,462.08,596.95,3.3
2021,5,24,8,636.4,684.9,846.62,2.99
2021,5,24,9,817.77,873.45,1054.48,2.38
2021,5,24,10,935.2,1012,1206.33,2.08
2021,5,24,11,997.3,1089.85,1291.83,1.89
2021,5,24,12,975.94,1100.17,1305.2,1.89
2021,5,24,13,952.44,1044.83,1245.55,1.89
2021,5,24,14,876.35,926.23,1116.92,1.95
2021,5,24,15,751.52,753.73,928.12,2.08
2021,5,24,16,543.25,541.1,692.02,2.14
2021,5,24,17,311.34,306.2,424.55,2.2
2021,5,24,18,82.29,79.98,144.38,2.26
2021,5,24,19,0,0,0,2.38
2021,5,24,20,0,0,0,2.38
2021,5,24,21,0,0,0,2.32
2021,5,24,22,0,0,0,2.32
2021,5,24,23,0,0,0,2.32
2021,5,25,0,0,0,0,2.32
2021,5,25,1,0,0,0,2.38
2021,5,25,2,0,0,0,2.38
2021,5,25,3,0,0,0,2.44
2021,5,25,4,0,0,0,2.44
2021,5,25,5,24,26.1,59.73,2.44
2021,5,25,6,211.8,222.27,323.67,2.62
2021,5,25,7,463.49,457.48,597.77,2.5
2021,5,25,8,684.2,679.83,847.12,2.26
2021,5,25,9,866.34,868.35,1054.7,1.95
2021,5,25,10,999.52,1009.17,1206.42,1.83
2021,5,25,11,1054.55,1088.38,1291.92,1.77
2021,5,25,12,987.88,1099.62,1305.4,1.71
2021,5,25,13,929.89,1044.52,1245.98,1.77
2021,5,25,14,922.13,926.27,1117.65,1.83
2021,5,25,15,754.9,753.83,929.23,1.89
2021,5,25,16,546.44,540.92,693.55,1.95
2021,5,25,17,313.12,306.8,426.5,1.95
2021,5,25,18,82.9,81.17,146.85,2.01
2021,5,25,19,0,0,0,2.14
2021,5,25,20,0,0,0,2.2
2021,5,25,21,0,0,0,2.2
2021,5,25,22,0,0,0,2.2
2021,5,25,23,0,0,0,2.26
2021,5,26,0,0,0,0,2.32
2021,5,26,1,0,0,0,2.44
2021,5,26,2,0,0,0,2.5
2021,5,26,3,0,0,0,2.56
2021,5,26,4,0,0,0,2.62
2021,5,26,5,18.88,24.27,60.67,2.69
2021,5,26,6,174.44,211.5,324.75,2.75
2021,5,26,7,422.17,443.65,598.48,2.56
2021,5,26,8,625.29,663.92,847.48,2.14
2021,5,26,9,754.17,850.08,1054.85,1.83
2021,5,26,10,880.92,986.92,1206.42,1.71
2021,5,26,11,983.49,1063.92,1291.92,1.71
2021,5,26,12,950.68,1081.42,1305.52,1.71
2021,5,26,13,926.37,1027.48,1246.3,1.77
2021,5,26,14,814.51,911.73,1118.33,1.83
2021,5,26,15,623.57,742.3,930.27,1.95
2021,5,26,16,390.35,532.9,695.05,2.01
2021,5,26,17,224.95,301.4,428.5,2.08
2021,5,26,18,57.3,79.7,149.33,2.14
2021,5,26,19,0,0,0,2.32
2021,5,26,20,0,0,0,2.32
2021,5,26,21,0,0,0,2.38
2021,5,26,22,0,0,0,2.44
2021,5,26,23,0,0,0,2.69
2021,5,27,0,0,0,0,2.99
2021,5,27,1,0,0,0,3.3
2021,5,27,2,0,0,0,3.48
2021,5,27,3,0,0,0,3.6
2021,5,27,4,0,0,0,3.6
2021,5,27,5,17.64,23.77,61.58,3.6
2021,5,27,6,130.98,208.33,325.8,3.6
2021,5,27,7,295.52,439.83,599.12,3.36
2021,5,27,8,439.34,659.98,847.85,3.05
2021,5,27,9,562.09,847.35,1055.02,2.87
2021,5,27,10,523.25,985.3,1206.52,2.69
2021,5,27,11,665.98,1063.42,1292.02,2.62
2021,5,27,12,655.06,1077.35,1305.75,2.62
2021,5,27,13,693.58,1024.95,1246.75,2.75
2021,5,27,14,707.94,909.3,1119.08,2.81
2021,5,27,15,669.88,740.05,931.42,2.87
2021,5,27,16,507.71,531.27,696.58,2.75
2021,5,27,17,297.27,301.12,430.45,2.62
2021,5,27,18,81.22,81.17,151.77,2.56
2021,5,27,19,0,0,0,2.5
2021,5,27,20,0,0,0,2.38
2021,5,27,21,0,0,0,2.26
2021,5,27,22,0,0,0,2.2
2021,5,27,23,0,0,0,2.14
2021,5,28,0,0,0,0,2.08
2021,5,28,1,0,0,0,2.08
2021,5,28,2,0,0,0,2.08
2021,5,28,3,0,0,0,2.14
2021,5,28,4,0,0,0,2.2
2021,5,28,5,28.16,27.23,62.42,2.2
2021,5,28,6,214.15,223.2,326.73,2.38
2021,5,28,7,464.16,458,599.7,2.44
2021,5,28,8,685.14,680.4,848.15,2.26
2021,5,28,9,866.88,868.8,1055.12,2.08
2021,5,28,10,963.44,1009.88,1206.52,1.89
2021,5,28,11,1039.95,1088.85,1292.08,1.77
2021,5,28,12,1050.46,1103.52,1305.92,1.71
2021,5,28,13,1027.46,1049.65,1247.17,1.71
2021,5,28,14,928.98,932.73,1119.8,1.77
2021,5,28,15,759.8,762.55,932.52,1.83
2021,5,28,16,554.7,551.27,698.08,1.83
2021,5,28,17,323.3,317.25,432.35,1.83
2021,5,28,18,90.94,89.2,154.2,1.95
2021,5,28,19,0,0,0,2.08
2021,5,28,20,0,0,0,2.14
2021,5,28,21,0,0,0,2.26
2021,5,28,22,0,0,0,2.38
2021,5,28,23,0,0,0,2.62
2021,5,29,0,0,0,0,2.75
2021,5,29,1,0,0,0,2.87
2021,5,29,2,0,0,0,2.93
2021,5,29,3,0,0,0,2.99
2021,5,29,4,0,0,0,2.99
2021,5,29,5,24.89,26.42,63.2,3.05
2021,5,29,6,212.05,218.62,327.52,3.11
2021,5,29,7,457.02,450.88,600.17,3.11
2021,5,29,8,675.98,671.12,848.35,2.87
2021,5,29,9,855.49,857.38,1055.15,2.62
2021,5,29,10,986.51,996.2,1206.48,2.5
2021,5,29,11,1039.44,1073.85,1292.05,2.44
2021,5,29,12,1050.7,1093.92,1306.05,2.32
2021,5,29,13,1023.76,1039.77,1247.52,2.01
2021,5,29,14,919.44,923.65,1120.48,1.77
2021,5,29,15,755.48,754.7,933.58,1.71
2021,5,29,16,539.09,544.9,699.55,1.83
2021,5,29,17,301.74,312.15,434.2,2.08
2021,5,29,18,70.12,87.23,156.62,2.44
2021,5,29,19,0,0,0,2.81
2021,5,29,20,0,0,0,3.05
2021,5,29,21,0,0,0,3.23
2021,5,29,22,0,0,0,3.42
2021,5,29,23,0,0,0,3.66
2021,5,30,0,0,0,0,4.03
2021,5,30,1,0,0,0,4.39
2021,5,30,2,0,0,0,4.7
2021,5,30,3,0,0,0,5
2021,5,30,4,0,0,0,5.25
2021,5,30,5,20.17,25.8,63.9,5.37
2021,5,30,6,148.49,212.95,328.23,5.55
2021,5,30,7,344.93,444.77,600.52,5.07
2021,5,30,8,516.77,665.77,848.42,4.03
2021,5,30,9,686.8,852.75,1055.02,3.54
2021,5,30,10,768.04,991.05,1206.3,3.23
2021,5,30,11,836.84,1069.55,1291.9,2.93
2021,5,30,12,886.83,1085.9,1306.05,2.75
2021,5,30,13,934.95,1028.67,1247.77,2.69
2021,5,30,14,874.08,911.1,1121.08,2.75
2021,5,30,15,705.04,741.42,934.55,2.81
2021,5,30,16,532.01,532.1,700.95,2.99
2021,5,30,17,305.71,301.33,436.05,3.23
2021,5,30,18,81.45,83.33,159,3.48
2021,5,30,19,0,0,0,3.72
2021,5,30,20,0,0,0,3.97
2021,5,30,21,0,0,0,4.33
2021,5,30,22,0,0,0,4.76
2021,5,30,23,0,0,0,5.37
2021,5,31,0,0,0,0,5.92
2021,5,31,1,0,0,0,6.41
2021,5,31,2,0,0,0,6.71
2021,5,31,3,0,0,0,7.02
2021,5,31,4,0,0,0,7.26
2021,5,31,5,23.45,28.35,64.55,7.45
2021,5,31,6,201.77,223.42,328.85,7.39
2021,5,31,7,461.76,455.5,600.8,5
2021,5,31,8,679.78,674.77,848.45,3.42
2021,5,31,9,858.3,860.15,1054.9,3.05
2021,5,31,10,988.61,998.25,1206.1,2.81
2021,5,31,11,1040.99,1076.23,1291.77,2.69
2021,5,31,12,1048.42,1090.58,1306.08,2.62
2021,5,31,13,1022.45,1038.7,1248.05,2.62
2021,5,31,14,888.77,922.23,1121.67,2.69
2021,5,31,15,736.71,753.95,935.52,2.69
2021,5,31,16,545.51,545.67,702.35,2.75
2021,5,31,17,312.23,314.35,437.88,2.87
2021,5,31,18,88.64,91.62,161.38,3.05
2021,5,31,19,0,0,0,3.23
2021,5,31,20,0,0,0,3.48
2021,5,31,21,0,0,0,3.66
2021,5,31,22,0,0,0,3.85
2021,5,31,23,0,0,0,4.03
2021,6,1,0,0,0,0,4.27
2021,6,1,1,0,0,0,4.46
2021,6,1,2,0,0,0,4.58
2021,6,1,3,0,0,0,4.64
2021,6,1,4,0,0,0,4.7
2021,6,1,5,22.28,27.35,65.12,4.64
2021,6,1,6,193.9,217.85,329.38,4.64
2021,6,1,7,452.98,446.67,601.02,4.58
2021,6,1,8,668.76,663.7,848.45,4.27
2021,6,1,9,845.63,847.45,1054.75,4.15
2021,6,1,10,975.85,984.9,1205.92,4.09
2021,6,1,11,1022.17,1061.25,1291.67,4.09
2021,6,1,12,1011.25,1071.62,1306.15,3.97
2021,6,1,13,861.02,1018.52,1248.38,3.85
2021,6,1,14,837.34,904.1,1122.33,3.78
2021,6,1,15,676.51,737.25,936.55,3.85
2021,6,1,16,502.21,530.83,703.75,3.97
2021,6,1,17,284.25,303.5,439.67,4.15
2021,6,1,18,82.66,86.88,163.73,4.27
2021,6,1,19,0,0,0,4.39
2021,6,1,20,0,0,0,4.52
2021,6,1,21,0,0,0,4.58
2021,6,1,22,0,0,0,4.52
2021,6,1,23,0,0,0,4.46
2021,6,2,0,0,0,0,4.33
2021,6,2,1,0,0,0,4.21
2021,6,2,2,0,0,0,4.15
2021,6,2,3,0,0,0,4.15
2021,6,2,4,0,0,0,4.21
2021,6,2,5,18.62,22.48,65.65,4.27
2021,6,2,6,173.88,193.33,329.83,4.33
2021,6,2,7,422.32,415.98,601.2,4.27
2021,6,2,8,635.95,633.15,848.38,4.21
2021,6,2,9,795.17,821.35,1054.58,4.15
2021,6,2,10,872.13,960.5,1205.73,4.15
2021,6,2,11,889.3,1039.9,1291.55,4.09
2021,6,2,12,730.56,1055.67,1306.2,4.09
2021,6,2,13,737.84,1004.1,1248.7,4.21
2021,6,2,14,604.61,890.52,1122.95,4.46
2021,6,2,15,476.32,723.48,937.55,4.64
2021,6,2,16,251.73,517.48,705.15,4.58
2021,6,2,17,145.48,289.92,441.42,4.39
2021,6,2,18,42.59,79.2,166.02,4.21
2021,6,2,19,0,0,0,4.03
2021,6,2,20,0,0,0,3.91
2021,6,2,21,0,0,0,3.78
2021,6,2,22,0,0,0,3.78
2021,6,2,23,0,0,0,3.85
2021,6,3,0,0,0,0,3.97
2021,6,3,1,0,0,0,4.03
2021,6,3,2,0,0,0,4.03
2021,6,3,3,0,0,0,4.15
2021,6,3,4,0,0,0,4.27
2021,6,3,5,15.74,21.6,66.08,4.64
2021,6,3,6,65.99,186.08,330.17,5.19
2021,6,3,7,143.41,409.23,601.25,5.92
2021,6,3,8,319.04,626.17,848.25,5.98
2021,6,3,9,531.86,810.95,1054.33,5.43
2021,6,3,10,682.02,946.8,1205.45,5.07
2021,6,3,11,794.54,1023.23,1291.38,5
2021,6,3,12,720.44,1019.38,1306.2,5.19
2021,6,3,13,635.61,975.62,1248.95,5.68
2021,6,3,14,647.07,862.8,1123.55,6.16
2021,6,3,15,487.46,696.75,938.52,6.41
2021,6,3,16,396.7,491.9,706.5,6.41
2021,6,3,17,203.09,269.5,443.15,6.29
2021,6,3,18,55.51,71.05,168.3,6.1
2021,6,3,19,0,0,0,5.92
2021,6,3,20,0,0,0,5.86
2021,6,3,21,0,0,0,5.8
2021,6,3,22,0,0,0,5.86
2021,6,3,23,0,0,0,5.92
2021,6,4,0,0,0,0,5.68
2021,6,4,1,0,0,0,5.13
2021,6,4,2,0,0,0,5
2021,6,4,3,0,0,0,5.25
2021,6,4,4,0,0,0,5.68
2021,6,4,5,22.88,24.25,66.45,6.23
2021,6,4,6,200.11,203.58,330.45,6.59
2021,6,4,7,415.67,429.12,601.25,6.1
2021,6,4,8,617.58,645.05,848.08,5.62
2021,6,4,9,742.09,828.3,1054.05,5.55
2021,6,4,10,664.59,963.58,1205.2,5.43
2021,6,4,11,832.04,1039.95,1291.23,5.13
2021,6,4,12,807.11,1057.98,1306.25,4.88
2021,6,4,13,706.62,1004.3,1249.27,4.76
2021,6,4,14,658.13,889.5,1124.17,4.7
2021,6,4,15,554.72,722.6,939.5,4.76
2021,6,4,16,331.05,516.9,707.85,5.07
2021,6,4,17,170.05,293.08,444.85,5.62
2021,6,4,18,47.54,83.67,170.55,6.23
2021,6,4,19,0,0,0,6.59
2021,6,4,20,0,0,0,6.84
2021,6,4,21,0,0,0,7.02
2021,6,4,22,0,0,0,6.9
2021,6,4,23,0,0,0,6.35
2021,6,5,0,0,0,0,5.19
2021,6,5,1,0,0,0,4.27
2021,6,5,2,0,0,0,3.91
2021,6,5,3,0,0,0,3.78
2021,6,5,4,0,0,0,3.78
2021,6,5,5,20.3,24,66.75,3.78
2021,6,5,6,204.48,200.2,330.62,3.78
2021,6,5,7,429.4,424.3,601.17,3.78
2021,6,5,8,618.33,639.83,847.83,3.97
2021,6,5,9,787.14,822.88,1053.75,4.03
2021,6,5,10,832.55,958.5,1204.9,4.03
2021,6,5,11,742.52,1036.5,1291.02,3.97
2021,6,5,12,874.34,1057.9,1306.25,3.85
2021,6,5,13,713.26,1007.7,1249.55,3.72
2021,6,5,14,794.33,894.75,1124.77,3.66
2021,6,5,15,653.85,729.3,940.45,3.6
2021,6,5,16,473.27,524.25,709.15,3.72
2021,6,5,17,291.98,298.83,446.52,3.78
2021,6,5,18,85.19,85.1,172.77,3.85
2021,6,5,19,0,0,0,3.85
2021,6,5,20,0,0,0,3.78
2021,6,5,21,0,0,0,3.72
2021,6,5,22,0,0,0,3.72
2021,6,5,23,0,0,0,3.85
2021,6,6,0,0,0,0,4.03
2021,6,6,1,0,0,0,4.21
2021,6,6,2,0,0,0,4.39
2021,6,6,3,0,0,0,4.52
2021,6,6,4,0,0,0,4.58
2021,6,6,5,22.68,25.42,67,4.58
2021,6,6,6,214.47,209.58,330.73,4.58
2021,6,6,7,442.3,436.62,601.08,4.64
2021,6,6,8,659.21,654.02,847.6,4.46
2021,6,6,9,837.95,839.73,1053.45,4.39
2021,6,6,10,971.69,980.8,1204.65,4.39
2021,6,6,11,1023.65,1058.8,1290.9,4.46
2021,6,6,12,1032.74,1073.2,1306.35,4.46
2021,6,6,13,1007.51,1022.23,1249.9,4.46
2021,6,6,14,905.95,910.55,1125.45,4.46
2021,6,6,15,748.53,746.33,941.48,4.39
2021,6,6,16,549.73,542.3,710.5,4.33
2021,6,6,17,322.66,315.83,448.15,4.33
2021,6,6,18,98.27,97.7,174.92,4.33
2021,6,6,19,0,0,0,4.39
2021,6,6,20,0,0,0,4.58
2021,6,6,21,0,0,0,4.7
2021,6,6,22,0,0,0,4.88
2021,6,6,23,0,0,0,5.07
2021,6,7,0,0,0,0,5.19
2021,6,7,1,0,0,0,5.31
2021,6,7,2,0,0,0,5.49
2021,6,7,3,0,0,0,5.55
2021,6,7,4,0,0,0,5.68
2021,6,7,5,23.66,27.3,67.15,5.74
2021,6,7,6,203.16,216.17,330.73,5.74
2021,6,7,7,450.55,444.2,600.85,5.37
2021,6,7,8,666.29,661.17,847.2,4.7
2021,6,7,9,843.46,845.27,1053.02,4.39
2021,6,7,10,972.77,982.15,1204.25,4.27
2021,6,7,11,1026.24,1061.45,1290.65,4.21
2021,6,7,12,1038.23,1079.4,1306.27,4.21
2021,6,7,13,1012.27,1029.35,1250.12,4.33
2021,6,7,14,898.99,916.05,1125.98,4.52
2021,6,7,15,724.88,750.17,942.35,4.76
2021,6,7,16,514.18,544.08,711.73,5.07
2021,6,7,17,288.05,316,449.73,5.31
2021,6,7,18,76.41,97.12,177.02,5.62
2021,6,7,19,0,0,0,5.8
2021,6,7,20,0,0,0,5.92
2021,6,7,21,0,0,0,5.92
2021,6,7,22,0,0,0,5.98
2021,6,7,23,0,0,0,5.98
2021,6,8,0,0,0,0,5.92
2021,6,8,1,0,0,0,5.86
2021,6,8,2,0,0,0,5.86
2021,6,8,3,0,0,0,5.92
2021,6,8,4,0,0,0,5.86
2021,6,8,5,21.88,27.17,67.25,5.74
2021,6,8,6,217.97,215.2,330.65,5.68
2021,6,8,7,427.87,444.73,600.58,6.53
2021,6,8,8,634.02,662.27,846.8,6.47
2021,6,8,9,803.02,846.52,1052.58,6.04
2021,6,8,10,880.73,983.23,1203.88,5.68
2021,6,8,11,803.16,1060.15,1290.38,5.37
2021,6,8,12,937.55,1075.42,1306.25,5.19
2021,6,8,13,1006.24,1022.45,1250.35,5.13
2021,6,8,14,899.02,910.17,1126.55,5.07
2021,6,8,15,738.55,744.75,943.25,4.94
2021,6,8,16,537.63,539.88,712.95,4.88
2021,6,8,17,312.63,313.17,451.27,4.76
2021,6,8,18,94.7,97.2,179.1,4.76
2021,6,8,19,0,0,0,4.76
2021,6,8,20,0,0,0,4.7
2021,6,8,21,0,0,0,4.64
2021,6,8,22,0,0,0,4.58
2021,6,8,23,0,0,0,4.39
2021,6,9,0,0,0,0,4.27
2021,6,9,1,0,0,0,4.21
2021,6,9,2,0,0,0,4.15
2021,6,9,3,0,0,0,4.09
2021,6,9,4,0,0,0,4.09
2021,6,9,5,26.79,26.33,67.3,4.09
2021,6,9,6,200.27,210.62,330.48,4.09
2021,6,9,7,438.8,436.88,600.23,4.33
2021,6,9,8,651.92,653,846.35,4.7
2021,6,9,9,832.93,834.75,1052.12,4.88
2021,6,9,10,962.41,971.73,1203.48,5
2021,6,9,11,1013.83,1051.35,1290.15,5.07
2021,6,9,12,1023.02,1065.45,1306.23,4.94
2021,6,9,13,996.38,1015.38,1250.62,4.82
2021,6,9,14,897.45,903.62,1127.12,4.7
2021,6,9,15,742.17,739.33,944.15,4.58
2021,6,9,16,541.64,535.67,714.17,4.46
2021,6,9,17,314.61,310.6,452.8,4.33
2021,6,9,18,95.55,96.7,181.12,4.27
2021,6,9,19,0,0,0,4.15
2021,6,9,20,0,0,0,4.03
2021,6,9,21,0,0,0,3.91
2021,6,9,22,0,0,0,3.78
2021,6,9,23,0,0,0,3.66
2021,6,10,0,0,0,0,3.6
2021,6,10,1,0,0,0,3.54
2021,6,10,2,0,0,0,3.48
2021,6,10,3,0,0,0,3.48
2021,6,10,4,0,0,0,3.48
2021,6,10,5,22.66,25.2,67.27,3.54
2021,6,10,6,187.6,205.83,330.25,3.66
2021,6,10,7,435.71,429.95,599.85,3.78
2021,6,10,8,649.84,644.83,845.9,4.21
2021,6,10,9,825.3,827.1,1051.67,4.39
2021,6,10,10,955.61,964.7,1203.12,4.46
2021,6,10,11,1007.48,1042.62,1289.95,4.33
2021,6,10,12,1019.47,1059.6,1306.27,4.09
2021,6,10,13,981.38,1011.5,1250.92,3.85
2021,6,10,14,893.7,900.65,1127.73,3.66
2021,6,10,15,739.73,737.42,945.08,3.42
2021,6,10,16,541.9,535.1,715.4,3.3
2021,6,10,17,317.15,310.33,454.27,3.17
2021,6,10,18,95.1,96.8,183.08,3.17
2021,6,10,19,0,0,0,3.17
2021,6,10,20,0,0,0,3.17
2021,6,10,21,0,0,0,3.17
2021,6,10,22,0,0,0,3.17
2021,6,10,23,0,0,0,3.17
2021,6,11,0,0,0,0,3.11
2021,6,11,1,0,0,0,3.11
2021,6,11,2,0,0,0,2.99
2021,6,11,3,0,0,0,2.93
2021,6,11,4,0,0,0,2.93
2021,6,11,5,21.46,24.83,67.17,2.93
2021,6,11,6,206.51,203.85,329.95,3.11
2021,6,11,7,424.52,427.35,599.4,3.05
2021,6,11,8,645.22,642.2,845.4,3.3
2021,6,11,9,821.13,824.27,1051.17,3.6
2021,6,11,10,949.94,961.1,1202.73,3.72
2021,6,11,11,995.1,1040.73,1289.73,3.85
2021,6,11,12,1011.62,1062.77,1306.27,3.91
2021,6,11,13,994.13,1013.35,1251.2,3.91
2021,6,11,14,888.3,902.88,1128.33,3.91
2021,6,11,15,713.75,739.4,945.95,3.91
2021,6,11,16,531.44,536.35,716.58,3.91
2021,6,11,17,316.3,311.88,455.67,3.91
2021,6,11,18,97.16,98.58,184.98,3.85
2021,6,11,19,0,0,0,3.66
2021,6,11,20,0,0,0,3.54
2021,6,11,21,0,0,0,3.36
2021,6,11,22,0,0,0,3.23
2021,6,11,23,0,0,0,3.17
2021,6,12,0,0,0,0,3.05
2021,6,12,1,0,0,0,2.99
2021,6,12,2,0,0,0,2.93
2021,6,12,3,0,0,0,2.99
2021,6,12,4,0,0,0,3.17
2021,6,12,5,23.13,24.77,67,3.42
2021,6,12,6,187.64,202.77,329.55,3.78
2021,6,12,7,432.05,425.77,598.85,4.33
2021,6,12,8,645.13,640.27,844.77,5.13
2021,6,12,9,820.89,822.7,1050.58,5.25
2021,6,12,10,949.59,959.88,1202.23,5.19
2021,6,12,11,992.33,1038.5,1289.4,5.25
2021,6,12,12,948.76,1059.1,1306.17,5.31
2021,6,12,13,857.05,1008.55,1251.4,5.43
2021,6,12,14,653.14,895.45,1128.8,5.8
2021,6,12,15,496.32,730.3,946.77,6.41
2021,6,12,16,345.88,526.15,717.67,7.2
2021,6,12,17,181.95,302.08,457.05,8.12
2021,6,12,18,47.3,92.75,186.8,9.28
2021,6,12,19,0,0,0,10.74
2021,6,12,20,0,0,0,11.35
2021,6,12,21,0,0,0,10.86
2021,6,12,22,0,0,0,10.25
2021,6,12,23,0,0,0,9.34
2021,6,13,0,0,0,0,8.12
2021,6,13,1,0,0,0,6.77
2021,6,13,2,0,0,0,5.92
2021,6,13,3,0,0,0,5.55
2021,6,13,4,0,0,0,5.31
2021,6,13,5,23.55,23.3,66.77,5.25
2021,6,13,6,176.23,196.08,329.08,5.25
2021,6,13,7,409.5,419.02,598.25,5
2021,6,13,8,612.62,633.88,844.15,4.82
2021,6,13,9,787.18,819.65,1049.98,5
2021,6,13,10,908.7,957.12,1201.75,5.25
2021,6,13,11,960.11,1036.2,1289.1,5.55
